#,ID,Dimension,Country,Text,Label Primary,Label Manual,Notes
524,66039,income,au,"The jury is no longer out , the results are in , any lower to middle income bracket voter who voted LNP or PUP or anyone who supported this debacle is as thick as Cormann , Hockey and Abbott who are demonstrably thicker than your average politician .",NEUTRAL,NEUTRAL,
525,82795,income,za,De Villiers said that last year the university had made R588 million in bursaries and loans available to the 37 percent of its students in need of financial assistance .,NEUTRAL,NEUTRAL,
526,653395,income,ph,"Among the regions , BARMM had the lowest income disparity with a Gini coefficient of 0.2764 , while Region VIII registered the highest income inequality with a Gini coefficient of 0.4531 .",NEUTRAL,NEUTRAL,
527,364292,income,us,"David Paul Morris/Bloomberg When Federal Reserve officials head to their annual mountain retreat next week to talk economic inequality , they 'll be sitting in the country 's wealthiest county .",NEUTRAL,NEUTRAL,
528,482046,income,ie,"In both cases , these are players who might not have made it into the MPL via a strict meritocracy using the traditional system .",NEUTRAL,NEUTRAL,
529,498475,income,us,The need for such financial assistance has been so great in recent years that we have dedicated all local funding to our Breast Cancer Assistance Fund .,NEUTRAL,NEUTRAL,
530,245541,income,us,"San Antonio-New Braunfels , TX Income premium for entrepreneurs : 14.3% Median income for full-time entrepreneurs : $48,000 Median income for all full-time workers : $42,000 Percentage of workers that are entrepreneurs : 8.6% Photo Credit : Alamy Stock Photo 4 .",NEUTRAL,NEUTRAL,
531,391264,income,in,"Our families will be too distraught to make decisions on our behalf , to let everything else go and focus on these basic needs .",NEUTRAL,NEUTRAL,
532,774714,income,gb,Sorry girls that 's terrible in a cost of living crisis while @AloudCCSoldier said : Not Girls Aloud coming back with the most confusing seating plan known to man and crazy ticket prices !,NEUTRAL,NEUTRAL,
533,402035,income,gb,"And no one knows how much of that $1.7 billion in cash has gone to Iran 's ' proxies ' across the the Iranian state has benefited from the deal , the Iranian people have not : by some estimates , household incomes are 15 per cent lower than a decade ago , rising only marginally after the deal .",NEUTRAL,NEUTRAL,
534,11405,income,ca,"If someone has volatile income year-to-year , a progressive tax system can impose a heavier burden on that person than someone with the same total income split evenly across the years .",NEUTRAL,NEUTRAL,
535,595938,income,us,"Jamaica Plain now has a median income of almost $77,000 -- though the poverty rate is 18.3 percent and the aroma of Dominican and Haitian patties still scented the air as we approached the entrance .",NEUTRAL,NEUTRAL,
536,794678,income,au,"But on top of that , people 's average tax rates have risen very strongly in the past couple of years , so they 've had more of their disposable income lost there too .",NEUTRAL,NEUTRAL,
537,813293,income,gb,"In Massachusetts , a family of four needs to earn a salary of at least $150,578 to cover their basic needs , according to a new study from SmartAsset , which is largely due to soaring housing and childcare costs in the state .",NEUTRAL,NEUTRAL,
538,199554,income,au,"He also acknowledges that Scandinavian countries have specific characteristics that suit the style of correction they 've developed : they are small , quite wealthy per capita , and have lower rates of income inequality .",NEUTRAL,NEUTRAL,
539,91964,income,gb,"Those who use the new rules to access pension cash early in retirement may maintain their working-life standard of living for a while , but risk it falling sharply in later life compared to those who choose sustainable income and more even consumption , says the report .",NEUTRAL,NEUTRAL,
540,182471,income,ca,Prices in Vancouver are down 9 per cent compared to a year ago but a household with a median income would still need 36 years to save enough for a downpayment on a typical row or detached house .,NEUTRAL,NEUTRAL,
541,680554,income,gb,"As the cost of living soars , Moldova has already seen weekly protests for the last two months that Sandu and Gavrilita say are backed by Russia .",NEUTRAL,NEUTRAL,
542,454634,income,za,"January 1 , 2019 Many South Africans have had to do more with less because of reduced disposable income , affected by the tax increase , rising food prices and rising interest rates .",NEUTRAL,NEUTRAL,
543,695172,income,au,"As a result , according to Global Economic Prospects 2023 , just out from the World Bank , the convergence of average incomes between poor and rich countries has stalled .",NEUTRAL,NEUTRAL,
544,39273,income,ca,"According to our calculations , a Canadian family with average income of $74,113 paid $9,195 in the single largest type of tax paid by families , they represent less than one-third of the total .",NEUTRAL,NEUTRAL,
545,73824,income,ca,"I 've seen anecdotal examples of people making really big money ( family income &gt;$250K ) yet they are spending it almost as fast as they can make it , and living in homes that 20 years ago were reserved for perhaps the most wealthiest 1% of society $750K house ?",NEUTRAL,NEUTRAL,
546,332230,income,gb,"Brits faced a far bigger living standards hit than those in France and were more likely to rack up debt , despite being just as likely to have lost work in lockdown .",NEUTRAL,NEUTRAL,
547,667068,income,us,"The median income for Seattle households headed by an Asian person has soared over the past decade , surpassing the median for households headed by a white person .",NEUTRAL,NEUTRAL,
548,710781,income,us,"Advertisement Consider that in September , the average electric vehicle transaction price was $66,000 , the median American household income , according to the 2020 U.S.",NEUTRAL,NEUTRAL,
549,1510,income,us,"Marsden and Diaz 's dreams of endless upward mobility are shattered until Frank Langella , a mysterious , hideously scarred man -- his jaw looks like it was carved off by an unskilled butcher -- shows up at the family 's front door , box in tow , and makes Diaz an offer she ca n't refuse .",NEUTRAL,NEUTRAL,
550,665320,income,us,"Last month , federal courts in Maryland and California ruled against religious schools in sexual harassment cases declaring their nonprofit tax-exempt status amounts to federal financial assistance .",NEUTRAL,NEUTRAL,
551,474238,income,ie,I believe firms which can report a low or non-existent pay gap will be at an advantage in recruiting future employees and I hope mandatory reporting will incentivise employers to take measures to address the issue insofar as they can .,PRO_EQUALITY,PRO_EQUALITY,
552,1658,income,us,"In the family the husband has many advantages over his wife in terms of power within the household , disposable income and freedom from many mundane tasks .",PRO_EQUALITY,PRO_EQUALITY,
553,543563,income,us,"The campus ranked 10th among 65 elite universities in the proportion of students in the bottom 20% of family income , according to research on the class of 2013 by Stanford University professor Raj Chetty and others .",PRO_EQUALITY,NEUTRAL,
554,498156,income,us,( Whether this is an accurate view is another matter : The Center on Budget and Policy Priorities traces the income inequality of the present to the 1980s .,PRO_EQUALITY,PRO_EQUALITY,
555,401810,income,ca,"We hear complaints from nurses many times , and even from nurses here because of the cost of housing and the cost of living here in the Lower Mainland , she notes .",PRO_EQUALITY,NEUTRAL,
